2/12/2021-21:9 169 22 190
2/12/2021-21:9 169 22 190
2/12/2021-21:10 169 22 190
2/12/2021-21:10 168 22 190
2/12/2021-21:10 168 22 190
2/12/2021-21:11 168 22 190
2/12/2021-21:11 168 21 189
2/12/2021-21:11 168 21 189
2/12/2021-21:12 168 21 189
2/12/2021-21:12 168 21 189
2/12/2021-21:12 168 21 189
2/12/2021-21:12 168 21 189
2/12/2021-21:13 167 21 189
2/12/2021-21:13 167 21 189
2/12/2021-21:13 167 21 189
2/12/2021-21:13 167 21 188
2/12/2021-21:14 167 21 188
2/12/2021-21:14 167 21 188
2/12/2021-21:14 167 21 188
2/12/2021-21:15 167 21 188
2/12/2021-21:15 167 21 188
2/12/2021-21:15 167 21 188
2/12/2021-21:15 166 21 188
2/12/2021-21:16 166 21 187
2/12/2021-21:16 166 21 187
2/12/2021-21:16 166 21 187
2/12/2021-21:17 166 21 187
2/12/2021-21:17 166 21 187
2/12/2021-21:17 166 21 187
2/12/2021-21:18 166 21 187
2/12/2021-21:18 166 21 187
2/12/2021-21:18 166 21 186
2/12/2021-21:19 166 21 186
2/12/2021-21:19 166 21 186
2/12/2021-21:19 166 21 186
2/12/2021-21:19 165 21 186
2/12/2021-21:20 165 21 186
2/12/2021-21:20 165 21 186
2/12/2021-21:20 165 21 186
2/12/2021-21:21 165 20 185
2/12/2021-21:21 165 20 185
2/12/2021-21:21 165 20 185
2/12/2021-21:21 165 20 185
2/12/2021-21:22 165 20 185
2/12/2021-21:22 165 20 185
2/12/2021-21:22 165 20 184
2/12/2021-21:23 165 20 184
2/12/2021-21:23 165 19 184
2/12/2021-21:23 165 19 184
2/12/2021-21:24 165 19 184
2/12/2021-21:24 165 18 184
2/12/2021-21:25 166 18 184
2/12/2021-21:25 166 18 185
2/12/2021-21:26 167 18 185
2/12/2021-21:26 167 18 185
2/12/2021-21:26 167 18 186
2/12/2021-21:26 168 18 186
2/12/2021-21:27 168 18 186
2/12/2021-21:27 169 18 187
2/12/2021-21:28 169 18 187
2/12/2021-21:28 169 18 187
2/12/2021-21:28 169 18 187
2/12/2021-21:28 170 18 187
2/12/2021-21:29 170 18 187
2/12/2021-21:29 170 18 188
2/12/2021-21:29 170 18 188
2/12/2021-21:29 171 17 188
2/12/2021-21:30 171 17 188
2/12/2021-21:30 171 17 188
2/12/2021-21:31 171 17 188
2/12/2021-21:31 171 17 187
2/12/2021-21:31 171 17 187
2/12/2021-21:32 170 17 187
2/12/2021-21:32 170 16 187
2/12/2021-21:32 170 16 187
2/12/2021-21:33 170 16 187
2/12/2021-21:33 170 16 186
2/12/2021-21:33 169 16 186
2/12/2021-21:33 169 16 185
2/12/2021-21:34 168 16 184
2/12/2021-21:35 166 16 182
2/12/2021-21:35 166 16 181
2/12/2021-21:36 164 15 180
2/12/2021-21:36 164 15 180
2/12/2021-21:36 163 15 178
2/12/2021-21:36 163 15 178
2/12/2021-21:37 163 15 178
2/12/2021-21:37 162 15 176
2/12/2021-21:37 162 15 176
2/12/2021-21:37 161 15 176
2/12/2021-21:38 160 15 175
2/12/2021-21:38 160 15 174
2/12/2021-21:39 159 14 174
2/12/2021-21:39 159 14 174
2/12/2021-21:39 159 14 174
2/12/2021-21:40 159 14 173
2/12/2021-21:40 159 14 173
2/12/2021-21:40 159 14 173
2/12/2021-21:41 159 14 173
2/12/2021-21:41 159 14 173
2/12/2021-21:41 159 14 173
2/12/2021-21:41 159 14 173
2/12/2021-21:42 159 14 173
2/12/2021-21:42 159 14 173
2/12/2021-21:43 159 14 172
2/12/2021-21:43 159 14 172
2/12/2021-21:43 159 14 172
2/12/2021-21:44 159 14 173
2/12/2021-21:44 159 14 173
2/12/2021-21:44 159 14 173
2/12/2021-21:45 159 14 173
2/12/2021-21:45 159 14 173
2/12/2021-21:45 159 14 173
2/12/2021-21:46 159 14 173
2/12/2021-21:46 159 14 173
2/12/2021-21:46 159 14 173
2/12/2021-21:46 159 14 173
2/12/2021-21:47 159 14 173
2/12/2021-21:47 159 14 173
2/12/2021-21:47 159 14 173
2/12/2021-21:48 160 14 173
2/12/2021-21:48 160 14 173
2/12/2021-21:48 160 13 173
2/12/2021-21:48 160 13 173
2/12/2021-21:49 160 13 173
2/12/2021-21:49 160 13 173
2/12/2021-21:49 160 13 173
2/12/2021-21:49 160 13 173
2/12/2021-21:50 160 13 173
2/12/2021-21:50 160 13 173
2/12/2021-21:50 160 13 173
2/12/2021-21:51 160 13 174
2/12/2021-21:51 160 13 174
2/12/2021-21:52 160 13 174
2/12/2021-21:52 160 13 174
2/12/2021-21:52 161 13 174
2/12/2021-21:52 161 13 174
2/12/2021-21:53 161 13 174
2/12/2021-21:53 161 13 174
2/12/2021-21:53 161 13 174
2/12/2021-21:54 161 13 174
2/12/2021-21:54 161 13 174
2/12/2021-21:54 161 13 174
2/12/2021-21:54 161 13 174
2/12/2021-21:55 161 13 174
2/12/2021-21:55 162 13 175
2/12/2021-21:55 162 13 175
2/12/2021-21:56 162 13 175
2/12/2021-21:56 162 13 175
2/12/2021-21:56 162 13 175
2/12/2021-21:56 162 13 174
2/12/2021-21:57 162 13 175
2/12/2021-21:57 162 13 174
2/12/2021-21:57 162 13 174
2/12/2021-21:58 162 13 174
2/12/2021-21:58 162 13 174
2/12/2021-21:58 161 13 174
2/12/2021-21:58 161 13 174
2/12/2021-21:59 160 56 216
2/12/2021-21:59 160 24 184
2/12/2021-22:0 160 24 184
2/12/2021-22:0 160 21 181
2/12/2021-22:1 160 20 181
2/12/2021-22:1 159 58 217
2/12/2021-22:1 159 58 217
2/12/2021-22:1 159 35 194
2/12/2021-22:2 159 31 190
2/12/2021-22:2 159 28 187
2/12/2021-22:3 158 33 191
2/12/2021-22:3 158 51 208
2/12/2021-22:3 157 45 202
2/12/2021-22:4 158 44 202
2/12/2021-22:4 158 34 191
2/12/2021-22:4 158 32 190
2/12/2021-22:5 158 32 190
2/12/2021-22:5 157 54 211
2/12/2021-22:5 157 54 211
2/12/2021-22:5 157 56 213
2/12/2021-22:6 157 52 208
2/12/2021-22:6 157 52 209
2/12/2021-22:6 157 37 194
2/12/2021-22:6 157 37 194
2/12/2021-22:7 157 58 214
2/12/2021-22:7 157 58 215
2/12/2021-22:7 157 49 206
2/12/2021-22:8 157 49 206
2/12/2021-22:8 157 41 198
2/12/2021-22:9 158 38 196
2/12/2021-22:9 158 58 216
2/12/2021-22:9 158 58 216
2/12/2021-22:9 158 57 215
2/12/2021-22:10 158 53 211
2/12/2021-22:10 159 45 204
2/12/2021-22:10 159 45 204
2/12/2021-22:11 159 40 199
2/12/2021-22:11 159 38 198
2/12/2021-22:11 159 38 198
2/12/2021-22:11 160 36 196
2/12/2021-22:12 160 36 196
2/12/2021-22:12 160 33 193
2/12/2021-22:12 161 32 193
2/12/2021-22:13 161 32 193
2/12/2021-22:13 161 31 192
2/12/2021-22:13 161 31 192
2/12/2021-22:13 162 30 192
2/12/2021-22:14 162 30 192
2/12/2021-22:14 162 29 191
2/12/2021-22:14 162 29 191
2/12/2021-22:15 162 27 189
2/12/2021-22:15 162 27 189
2/12/2021-22:15 162 27 189
2/12/2021-22:15 162 26 187
2/12/2021-22:16 162 26 187
2/12/2021-22:16 162 25 186
2/12/2021-22:16 161 24 186
2/12/2021-22:17 161 24 186
2/12/2021-22:17 160 24 184
2/12/2021-22:17 160 24 184
2/12/2021-22:17 160 21 181
2/12/2021-22:18 160 20 180
2/12/2021-22:18 162 14 175
2/12/2021-22:19 163 13 176
2/12/2021-22:19 163 14 177
2/12/2021-22:19 165 13 178
2/12/2021-22:20 165 13 178
2/12/2021-22:20 166 12 178
2/12/2021-22:20 167 12 179
2/12/2021-22:21 167 12 179
2/12/2021-22:21 168 12 180
2/12/2021-22:21 169 12 181
2/12/2021-22:22 169 12 181
2/12/2021-22:22 170 13 183
2/12/2021-22:22 170 13 183
2/12/2021-22:23 170 12 182
2/12/2021-22:23 170 12 183
2/12/2021-22:23 170 12 183
2/12/2021-22:23 170 12 182
2/12/2021-22:24 171 12 182
2/12/2021-22:24 171 12 182
2/12/2021-22:25 171 12 182
2/12/2021-22:25 171 12 183
2/12/2021-22:25 171 11 182
2/12/2021-22:26 171 12 183
2/12/2021-22:26 171 12 183
2/12/2021-22:26 171 11 181
2/12/2021-22:26 171 11 181
2/12/2021-22:27 170 11 181
2/12/2021-22:27 170 11 181
2/12/2021-22:28 169 11 180
2/12/2021-22:28 169 11 180
2/12/2021-22:29 169 11 180
2/12/2021-22:29 169 11 180
2/12/2021-22:29 169 11 180
2/12/2021-22:30 168 11 179
2/12/2021-22:30 168 11 179
2/12/2021-22:30 167 11 178
2/12/2021-22:30 167 11 178
2/12/2021-22:31 167 11 178
2/12/2021-22:31 166 10 177
2/12/2021-22:31 166 10 177
2/12/2021-22:31 166 10 176
2/12/2021-22:32 166 10 176
2/12/2021-22:32 165 11 176
2/12/2021-22:32 165 11 176
2/12/2021-22:33 165 11 176
2/12/2021-22:33 164 11 175
2/12/2021-22:33 164 11 175
2/12/2021-22:33 164 11 175
2/12/2021-22:34 164 11 175
2/12/2021-22:34 164 10 174
2/12/2021-22:34 164 11 174
2/12/2021-22:35 163 11 174
2/12/2021-22:35 163 11 174
2/12/2021-22:35 163 11 174
2/12/2021-22:36 163 11 174
2/12/2021-22:36 163 11 174
2/12/2021-22:36 163 11 174
2/12/2021-22:37 163 11 174
2/12/2021-22:37 162 11 173
2/12/2021-22:37 162 11 173
2/12/2021-22:38 162 10 172
2/12/2021-22:38 162 10 172
2/12/2021-22:38 162 11 172
2/12/2021-22:39 161 10 172
2/12/2021-22:39 161 10 172
2/12/2021-22:39 161 11 172
2/12/2021-22:40 161 10 171
2/12/2021-22:40 161 11 171
2/12/2021-22:40 161 11 171
2/12/2021-22:40 160 11 171
2/12/2021-22:41 160 11 171
2/12/2021-22:41 160 11 171
2/12/2021-22:41 160 11 171
2/12/2021-22:42 160 11 170
2/12/2021-22:42 159 11 170
2/12/2021-22:42 159 11 170
2/12/2021-22:42 159 11 170
2/12/2021-22:43 159 11 170
2/12/2021-22:43 159 10 169
2/12/2021-22:43 159 11 170
2/12/2021-22:43 159 11 170
2/12/2021-22:44 158 11 169
2/12/2021-22:44 158 10 169
2/12/2021-22:45 158 10 169
2/12/2021-22:45 158 11 168
2/12/2021-22:45 158 11 168
2/12/2021-22:46 157 11 168
2/12/2021-22:46 157 11 168
2/12/2021-22:46 157 11 168
2/12/2021-22:46 157 11 168
2/12/2021-22:47 157 11 168
2/12/2021-22:47 157 11 167
2/12/2021-22:47 157 11 167
2/12/2021-22:47 157 11 167
2/12/2021-22:48 156 11 167
2/12/2021-22:48 156 11 167
2/12/2021-22:48 156 11 166
2/12/2021-22:49 156 11 166
2/12/2021-22:49 156 11 166
2/12/2021-22:49 156 11 166
2/12/2021-22:50 156 11 166
2/12/2021-22:50 155 11 166
2/12/2021-22:50 155 11 166
2/12/2021-22:51 155 11 166
2/12/2021-22:51 154 11 165
2/12/2021-22:52 154 11 165
2/12/2021-22:52 154 11 164
2/12/2021-22:52 154 11 164
2/12/2021-22:52 153 11 164
2/12/2021-22:53 153 11 164
2/12/2021-22:53 153 11 164
2/12/2021-22:53 153 11 164
2/12/2021-22:54 153 11 164
2/12/2021-22:54 152 11 163
2/12/2021-22:54 152 11 163
2/12/2021-22:54 152 11 163
2/12/2021-22:55 152 11 163
2/12/2021-22:55 152 11 163
2/12/2021-22:55 151 11 163
2/12/2021-22:55 151 11 162
2/12/2021-22:56 151 11 162
2/12/2021-22:56 151 11 162
2/12/2021-22:56 151 11 162
2/12/2021-22:56 150 11 161
2/12/2021-22:57 150 11 162
2/12/2021-22:57 150 11 162
2/12/2021-22:57 150 11 161
2/12/2021-22:58 150 11 161
2/12/2021-22:58 149 11 160
2/12/2021-22:58 149 11 160
2/12/2021-22:59 149 11 160
2/12/2021-22:59 149 11 160
2/12/2021-22:59 149 11 160
2/12/2021-22:59 149 11 160
2/12/2021-23:0 149 11 160
2/12/2021-23:0 149 11 160
2/12/2021-23:0 149 11 160
2/12/2021-23:1 149 11 160
2/12/2021-23:1 149 11 160
2/12/2021-23:1 149 11 160
2/12/2021-23:2 149 11 160
2/12/2021-23:2 149 11 160
2/12/2021-23:2 149 11 160
2/12/2021-23:3 148 11 160
2/12/2021-23:3 148 12 160
2/12/2021-23:3 148 12 160
2/12/2021-23:3 148 12 160
2/12/2021-23:4 148 12 160
2/12/2021-23:4 148 12 160
2/12/2021-23:4 148 12 160
2/12/2021-23:5 148 12 160
2/12/2021-23:5 148 12 160
2/12/2021-23:5 148 12 160
2/12/2021-23:6 148 12 159
2/12/2021-23:6 148 12 160
2/12/2021-23:6 148 11 159
2/12/2021-23:6 148 12 159
2/12/2021-23:7 148 12 159
2/12/2021-23:7 147 12 159
2/12/2021-23:7 147 12 159
2/12/2021-23:7 147 12 159
2/12/2021-23:8 147 12 159
2/12/2021-23:8 146 12 158
2/12/2021-23:8 146 12 158
2/12/2021-23:9 146 12 158
2/12/2021-23:9 146 12 158
2/12/2021-23:10 146 12 158
2/12/2021-23:10 146 12 157
2/12/2021-23:10 146 12 157
2/12/2021-23:11 146 12 157
2/12/2021-23:11 145 12 157
2/12/2021-23:11 145 12 157
2/12/2021-23:11 145 12 157
2/12/2021-23:12 145 12 156
2/12/2021-23:12 145 12 156
2/12/2021-23:12 144 12 156
2/12/2021-23:13 144 12 156
2/12/2021-23:13 144 12 156
2/12/2021-23:13 144 12 156
2/12/2021-23:14 144 12 156
2/12/2021-23:14 144 12 156
2/12/2021-23:14 144 12 155
2/12/2021-23:14 144 12 155
2/12/2021-23:15 143 12 155
2/12/2021-23:15 143 12 155
2/12/2021-23:15 143 12 155
2/12/2021-23:15 143 12 155
2/12/2021-23:16 143 12 155
2/12/2021-23:16 143 12 155
2/12/2021-23:16 143 12 155
2/12/2021-23:16 142 12 154
2/12/2021-23:17 142 12 154
2/12/2021-23:17 142 12 154
2/12/2021-23:17 142 12 154
2/12/2021-23:18 142 12 154
2/12/2021-23:18 142 12 154
2/12/2021-23:19 141 12 153
2/12/2021-23:19 141 12 153
2/12/2021-23:20 141 12 153
2/12/2021-23:20 141 12 153
2/12/2021-23:20 141 12 153
2/12/2021-23:21 140 12 153
2/12/2021-23:21 140 12 153
2/12/2021-23:21 140 12 153
2/12/2021-23:21 140 12 152
2/12/2021-23:22 140 12 152
2/12/2021-23:22 140 12 152
2/12/2021-23:22 140 12 152
2/12/2021-23:23 140 12 152
2/12/2021-23:23 139 12 152
2/12/2021-23:23 139 12 151
2/12/2021-23:24 139 12 151
2/12/2021-23:24 139 12 151
2/12/2021-23:24 138 12 151
2/12/2021-23:25 138 12 150
2/12/2021-23:25 138 12 150
2/12/2021-23:25 137 12 150
2/12/2021-23:26 137 12 150
2/12/2021-23:26 137 12 150
2/12/2021-23:26 137 12 149
2/12/2021-23:27 137 12 149
2/12/2021-23:27 136 12 149
2/12/2021-23:27 136 12 149
2/12/2021-23:28 136 13 149
2/12/2021-23:28 136 13 149
2/12/2021-23:28 136 13 148
2/12/2021-23:28 136 13 148
2/12/2021-23:29 135 13 148
2/12/2021-23:29 135 13 148
2/12/2021-23:29 135 13 148
2/12/2021-23:30 135 13 147
2/12/2021-23:30 135 13 147
2/12/2021-23:30 134 13 147
2/12/2021-23:31 134 13 147
2/12/2021-23:31 134 13 147
2/12/2021-23:32 134 13 147
2/12/2021-23:32 134 13 147
2/12/2021-23:32 134 13 147
2/12/2021-23:32 134 13 147
2/12/2021-23:33 134 13 147
2/12/2021-23:33 134 13 147
2/12/2021-23:33 134 13 147
2/12/2021-23:33 134 13 147
2/12/2021-23:34 134 13 147
2/12/2021-23:34 134 13 147
2/12/2021-23:34 134 13 147
2/12/2021-23:35 134 13 147
2/12/2021-23:35 134 13 147
2/12/2021-23:35 134 13 147
2/12/2021-23:35 134 13 147
2/12/2021-23:36 134 13 147
2/12/2021-23:36 134 13 147
2/12/2021-23:36 134 13 147
2/12/2021-23:37 134 13 147
2/12/2021-23:37 134 13 147
2/12/2021-23:37 134 13 147
2/12/2021-23:38 134 13 147
2/12/2021-23:38 134 13 147
2/12/2021-23:39 134 13 147
2/12/2021-23:39 134 13 147
2/12/2021-23:40 134 13 147
